Time,Value,Label
3671.0325799,50,0
3676.0325799,54,0
3680.0325799,55,0
3686.0325501,55,0
3688.0325799,53,0
3695.0325799,53,0
3698.0325799,55,0
3703.0325799,58,0
3708.0325799,57,0
3714.0325501,53,0
3719.0325501,53,0
3724.0325799,53,0
3729.0325799,53,0
3738.0325799,53,0
3740.0325501,54,0
3744.0325501,54,0
3749.0325799,54,0
3754.0325501,56,0
3759.0325799,63,0
3766.0325799,64,0
3774.0325799,53,0
3779.0325799,53,0
3781.0325799,54,0
3785.0325799,54,0
3792.0325799,55,0
3795.0325799,55,0
3805.0325799,54,0
3806.0325799,54,0
3811.0325799,55,0
3817.0325799,54,0
3822.0325799,53,0
3828.0325799,54,0
3834.0325799,53,0
3839.0325799,52,0
3848.0325799,52,0
3849.0325799,52,0
3858.0325799,52,0
3862.0325501,52,0
3864.0325501,53,0
3872.0325799,53,0
3874.0325799,54,0
3879.0325799,54,0
3889.0325501,53,0
3891.0325799,53,0
3896.0325799,53,0
3901.0325799,53,0
3906.0325799,54,0
3911.0325799,54,0
3917.0325799,55,0
3921.0325501,55,0
3926.0325799,54,0
3933.0325799,54,0
3936.0325799,54,0
3943.0325799,54,0
3948.0325799,54,0
3953.0325501,54,0
3958.0325799,56,0
3963.0325501,58,0
3969.0325799,58,0
3973.0325799,57,0
3978.0325799,57,0
3983.0325501,58,0
3989.0325799,59,0
3994.0325799,59,0
3999.0325799,60,0
4005.0325799,58,0
4010.0325799,59,0
4019.0325799,54,0
4021.0325799,54,0
4025.0325501,55,0
4030.0325799,55,0
4035.0325799,55,0
4040.0325799,56,0
4050.0325799,56,0
4051.0325799,56,0
4058.0325501,55,0
4062.0325501,55,0
4067.0325799,53,0
4072.0325799,58,0
4082.0325799,53,0
4083.0325501,53,0
4088.0325501,54,0
4093.0325501,56,0
4102.0325799,54,0
4103.0325799,54,0
4108.0325501,54,0
4113.0325799,55,0
4119.0325799,55,0
4124.0325799,55,0
4130.0325799,55,0
4139.0325799,56,0
4140.0325501,56,0
4145.0325501,57,0
4150.0325799,57,0
4156.0325799,56,0
4161.0325501,57,0
4166.0325501,59,0
4171.0325799,59,0
4179.0325799,57,0
4181.0325799,55,0
4186.0325799,55,0
4192.0325799,55,0
4197.0325799,57,0
4202.0325799,57,0
4207.0325799,58,0
4212.0325799,57,0
4217.0325799,58,0
4222.0325799,58,0
4227.0325799,58,0
4232.0325799,59,0
4237.0325799,59,0
4246.0325799,64,0
4250.0325799,69,0
4261.0325799,69,0
4262.0325501,69,0
4267.06770992,69,0
4276.06773996,92,0
4277.06773996,92,0
4287.06773996,54,0
4292.06773996,58,0
4296.06770992,61,0
4307.98570991,67,0
4309.9856801,68,0
4313.9856801,68,0
4318.98570991,68,0
4328.02085996,67,0
4331.02085996,69,0
4338.02082992,58,0
4342.02085996,57,0
4345.02085996,57,0
4355.02082992,52,0
4358.02085996,53,0
4367.89195991,52,0
4373.89195991,53,0
4380.89195991,52,0
4382.8919301,52,0
4391.89195991,52,0
4392.8919301,53,0
4397.89195991,53,0
4406.89195991,51,0
4408.89195991,51,0
4412.8919301,51,0
4417.89195991,52,0
4425.8919301,51,0
4433.89195991,51,0
4437.8919301,51,0
4443.8919301,59,0
4445.89195991,60,0
4451.8919301,63,0
4460.89195991,51,0
4465.89195991,54,0
4469.8919301,54,0
4472.8919301,53,0
4477.89195991,53,0
4483.89195991,53,0
4488.89195991,54,0
4496.89195991,54,0
4499.89195991,53,0
4504.89195991,54,0
4512.89195991,54,0
4514.89195991,54,0
4519.89195991,54,0
4524.89195991,54,0
4529.89195991,54,0
4538.8919301,50,0
4539.89195991,50,0
4544.89195991,55,0
4552.89195991,55,0
4559.89195991,55,0
4560.89195991,55,0
4565.89195991,58,0
4573.89195991,56,0
4576.8919301,59,0
4585.89195991,52,0
4586.8919301,52,0
4591.89195991,52,0
4597.89195991,53,0
4602.89195991,53,0
4612.89195991,53,0
4615.89195991,54,0
4618.8919301,55,0
4623.89195991,55,0
4628.89195991,55,0
4633.89195991,57,0
4638.89195991,55,0
4645.8919301,55,0
4648.8919301,56,0
4653.89195991,55,0
4659.89195991,56,0
4666.89195991,59,0
4669.89195991,59,0
4674.89195991,59,0
4683.89195991,54,0
4687.8919301,53,0
4689.8919301,53,0
4695.89195991,52,0
4699.89195991,53,0
4704.8919301,52,0
4712.89195991,53,0
4714.89195991,57,0
4721.89195991,52,0
4727.89195991,56,0
4729.89195991,57,0
4734.8919301,56,0
4739.89195991,57,0
4744.89195991,56,0
4754.89195991,54,0
4755.89195991,54,0
4760.89195991,54,0
4765.89195991,55,0
4770.89195991,56,0
4775.89195991,56,0
4784.89195991,54,0
4785.89195991,54,0
4791.8919301,55,0
4797.89195991,54,0
4801.8919301,54,0
4806.8919301,55,0
4811.8919301,55,0
4816.89195991,55,0
4821.89195991,56,0
4828.89195991,56,0
4832.89195991,56,0
4837.89195991,56,0
4842.89195991,56,0
4847.8919301,56,0
4852.89195991,56,0
4858.89195991,56,0
4863.8919301,57,0
4868.89195991,59,0
4874.89195991,60,0
4880.8919301,57,0
4885.89195991,57,0
4891.89195991,58,0
4896.89195991,57,0
4902.89195991,58,0
4910.89195991,58,0
4917.89195991,57,0
4918.89195991,57,0
4923.89195991,57,0
4930.89195991,57,0
4933.8919301,57,0
4938.89195991,57,0
4943.89195991,57,0
4948.89195991,57,0
4953.89195991,58,0
4959.8919301,60,0
4964.89195991,61,0
4969.89195991,61,0
4975.89195991,56,0
4980.89195991,55,0
4985.8919301,55,0
4990.89195991,55,0
4996.89195991,58,0
5003.89195991,55,0
5008.89195991,55,0
5012.8919301,56,0
5017.89195991,55,0
5023.8919301,56,0
5028.89195991,56,0
5033.92710996,56,0
5038.92710996,56,0
5043.92710996,57,0
5053.92710996,55,0
5058.92710996,53,0
5063.92707992,49,0
5069.92710996,50,0
5074.92710996,50,0
5084.84580994,50,0
5089.84580994,51,0
5090.84580994,52,0
5099.84580994,49,0
5104.84580994,50,0
5105.8457799,50,0
5113.8457799,50,0
5119.84580994,53,0
5120.84580994,52,0
5126.84580994,50,0
5133.84580994,50,0
5139.84580994,50,0
5140.84580994,50,0
5149.84580994,50,0
5150.84580994,50,0
5155.84580994,50,0
5162.8457799,47,0
5165.84580994,47,0
5175.84580994,46,0
5181.84580994,48,0
5186.84580994,50,0
5187.8457799,51,0
5192.84580994,56,0
5200.84580994,51,0
5202.84580994,51,0
5209.84580994,52,0
5218.84580994,56,0
5220.84580994,55,0
5224.84580994,56,0
5233.84580994,56,0
5234.84580994,56,0
5239.84580994,56,0
5249.84580994,51,0
5254.8457799,51,0
5256.84580994,51,0
5262.84580994,52,0
5268.84580994,51,0
5276.84580994,52,0
5278.84580994,53,0
5283.84580994,54,0
5289.84580994,55,0
5295.8457799,56,0
5300.84580994,56,0
5307.84580994,54,0
5310.84580994,54,0
5316.84580994,54,0
5324.84358001,51,0
5325.84358001,51,0
5330.84358001,52,0
5339.84358001,51,0
5343.84358001,51,0
5347.84358001,52,0
5351.84358001,52,0
5358.84358001,55,0
5362.84358001,53,0
5367.84354997,53,0
5372.84358001,54,0
5378.84358001,54,0
5383.84354997,53,0
5388.84358001,56,0
5393.84354997,54,0
5398.84358001,54,0
5403.84358001,54,0
5408.84358001,54,0
5418.84358001,55,0
5419.84358001,55,0
5427.84358001,54,0
5429.84354997,54,0
5434.84358001,55,0
5440.84358001,55,0
5444.84358001,55,0
5449.84354997,55,0
5454.84358001,59,0
5459.84358001,59,0
5464.84358001,59,0
5469.84358001,59,0
5474.84358001,57,0
5479.84358001,56,0
5484.84358001,56,0
5489.84358001,56,0
5494.84358001,56,0
5499.84358001,58,0
5505.84358001,57,0
5510.84358001,58,0
5515.84358001,58,0
5522.84358001,54,0
5526.84354997,54,0
5535.84358001,57,0
5538.84358001,58,0
5541.84358001,58,0
5549.84358001,56,0
5552.84358001,58,0
5559.84358001,59,0
5562.84358001,59,0
5567.84358001,60,0
5573.84358001,60,0
5578.84354997,60,0
5583.84358001,59,0
5589.84354997,59,0
5594.84358001,58,0
5599.84358001,57,0
5604.84354997,57,0
5610.84354997,56,0
5617.84358001,56,0
5619.84358001,56,0
5624.84358001,58,0
5629.84358001,59,0
5634.84358001,59,0
5639.84354997,59,0
5644.84358001,59,0
5650.84354997,59,0
5655.84354997,59,0
5660.84358001,59,0
5669.84358001,74,0
5670.84354997,77,0
5675.84354997,78,0
5680.84354997,78,0
5685.84358001,78,0
5691.87800002,95,0
5695.87796998,95,0
5700.87800002,95,0
5706.87800002,80,0
5712.87800002,78,0
5731.87800002,78,0
5732.87800002,80,0
5741.77254009,81,0
5748.77254009,55,0
5753.77254009,55,0
5759.77250004,59,0
5762.77250004,59,0
5766.77254009,59,0
5771.77254009,59,0
5779.77254009,64,0
5781.77254009,64,0
5786.77254009,65,0
5791.77254009,64,0
5800.80768991,63,0
5806.80768991,74,0
5810.80768991,77,0
5812.80768991,77,0
5818.80768991,77,0
5824.80768991,83,0
5833.67875004,87,0
5835.67879009,87,0
5842.67879009,87,0
5845.67879009,87,0
5852.67879009,87,0
5858.71393991,52,0
5864.71393991,52,0
5865.71393991,52,0
5875.7139101,51,0
5876.71393991,52,0
5884.71393991,52,0
5891.71393991,51,0
5894.71393991,51,0
5904.57331991,55,0
5908.57331991,57,0
5918.57331991,56,0
5919.57329011,56,0
5928.57331991,60,0
5929.57331991,61,0
5934.57331991,65,0
5939.57329011,65,0
5944.57331991,65,0
5953.60846996,65,0
5959.60846996,59,0
5961.60846996,59,0
5968.60846996,59,0
5970.60846996,59,0
5975.60846996,59,0
5988.49129009,59,0
5995.49125004,57,0
6001.49129009,58,0
6002.49129009,58,0
6010.49129009,57,0
6014.49129009,57,0
6018.49129009,57,0
6023.49125004,58,0
6028.49129009,59,0
6034.49129009,59,0
6039.49129009,59,0
6045.49125004,59,0
6051.49129009,56,0
6059.49125004,57,0
6061.49129009,57,0
6066.49129009,57,0
6071.49129009,58,0
6076.49129009,58,0
6084.49129009,59,0
6086.49129009,59,0
6091.49129009,59,0
6098.49125004,55,0
6101.49125004,54,0
6106.49125004,55,0
6112.49129009,57,0
6116.49125004,58,0
6121.49129009,58,0
6126.49129009,59,0
6131.49129009,59,0
6138.49129009,56,0
6142.49125004,55,0
6146.49129009,55,0
6152.49125004,55,0
6157.49129009,55,0
6162.49129009,51,0
6168.49125004,55,0
6177.5264101,59,0
6183.52643991,55,0
6184.52643991,55,0
6193.52643991,57,0
6198.52643991,59,0
6200.52643991,59,0
6212.40921998,59,0
6216.40925002,59,0
6222.40925002,59,0
6230.40925002,54,0
6232.40925002,54,0
6241.44441009,53,0
6246.44441009,54,0
6251.44441009,55,0
6256.44441009,54,0
6261.44441009,54,0
6264.44441009,54,0
6277.36238003,58,0
6282.36238003,58,0
6283.36238003,58,0
6289.36238003,57,0
6294.36238003,58,0
6302.36238003,56,0
6304.36238003,56,0
6309.36238003,56,0
6315.36238003,56,0
6320.36234999,57,0
6325.36238003,57,0
6330.36238003,57,0
6337.36238003,58,0
6340.36238003,57,0
6345.36238003,56,0
6350.36234999,56,0
6355.36234999,58,0
6360.36238003,59,0
6366.36238003,59,0
6372.36238003,59,0
6378.36238003,59,0
6383.36234999,59,0
6388.36238003,59,0
6393.36234999,59,0
6402.36238003,52,0
6403.36238003,52,0
6408.36238003,52,0
6417.39754009,52,0
6422.39754009,50,0
6427.39754009,51,0
6430.39754009,52,0
6436.39754009,53,0
6439.39750004,55,0
6449.31546998,57,0
6452.31550002,57,0
6455.31550002,57,0
6461.31550002,58,0
6471.31550002,57,0
6476.31550002,54,0
6480.31550002,54,0
6483.31550002,54,0
6491.31546998,55,0
6493.31550002,56,0
6498.31546998,57,0
6503.31550002,58,0
6508.31550002,59,0
6513.31550002,59,0
6518.31550002,59,0
6524.31550002,58,0
6529.31550002,57,0
6534.31550002,57,0
6539.31550002,57,0
6544.31550002,58,0
6550.31546998,58,0
6555.31546998,59,0
6563.31550002,58,0
6566.31550002,58,0
6571.31550002,59,0
6576.31550002,59,0
6582.31546998,57,0
6587.31550002,57,0
6592.31550002,58,0
6598.31550002,58,0
6603.31550002,58,0
6608.31550002,59,0
6614.31550002,58,0
6619.31550002,59,0
6624.31550002,59,0
6632.31546998,59,0
6636.31550002,59,0
6640.31550002,59,0
6645.31550002,59,0
6650.35066009,61,0
6660.35066009,59,0
6662.35066009,59,0
6666.35066009,59,0
6676.35066009,59,0
6678.35066009,59,0
6687.25691009,55,0
6688.25691009,55,0
6697.25691009,49,0
6701.25691009,48,0
6707.25691009,54,0
6712.25688004,58,0
6714.25691009,59,0
6718.25691009,59,0
6725.25691009,59,0
6730.25691009,57,0
6736.25691009,59,0
6739.25691009,58,0
6744.25691009,58,0
6749.25688004,57,0
6754.25691009,57,0
6759.25691009,57,0
6764.25691009,57,0
6769.25688004,57,0
6774.25688004,61,0
6783.25691009,58,0
6788.25691009,59,0
6792.25688004,58,0
6795.25688004,58,0
6799.25691009,57,0
6804.25688004,57,0
6809.25691009,57,0
6814.25691009,59,0
6820.25691009,59,0
6825.25691009,59,0
6830.25688004,57,0
6835.25691009,57,0
6842.25688004,58,0
6846.25691009,58,0
6851.25691009,60,0
6856.25691009,60,0
6861.25688004,60,0
6866.25688004,60,0
6871.25691009,59,0
6878.25691009,58,0
6882.25691009,58,0
6889.25688004,57,0
6893.25691009,56,0
6897.25691009,56,0
6906.25691009,57,0
6907.25691009,57,0
6912.25691009,57,0
6917.25691009,64,0
6926.25691009,63,0
6928.25691009,63,0
6933.25691009,63,0
6939.25691009,65,0
6944.25691009,69,0
6949.25691009,69,0
6958.25688004,71,0
6963.25688004,69,0
6965.25691009,69,0
6974.25691009,72,0
6975.25691009,72,0
6984.25691009,72,0
6985.25691009,72,0
6990.25691009,71,0
6995.25691009,69,0
7000.25691009,68,0
7005.25691009,68,0
7010.25691009,69,0
7018.25688004,69,0
7020.25691009,69,0
7028.25691009,65,0
7032.25691009,65,0
7038.25691009,65,0
7043.25691009,64,0
7048.25691009,64,0
7053.25691009,64,0
7058.25691009,63,0
7063.25691009,61,0
7068.25691009,61,0
7073.25691009,60,0
7079.25691009,63,0
7084.25691009,67,0
7090.25691009,69,0
7096.25688004,73,0
7101.25691009,69,0
7107.25691009,72,0
7112.25691009,73,0
7122.25691009,72,0
7123.25691009,72,0
7129.25691009,72,0
7136.25688004,67,0
7140.25688004,69,0
7145.25691009,69,0
7150.25691009,68,0
7157.25691009,68,0
7161.25691009,68,0
7170.25691009,62,0
7175.25691009,69,0
7176.25691009,71,0
7181.25691009,69,0
7190.25691009,69,0
7196.25691009,68,0
7199.25691009,69,0
7203.25691009,69,0
7207.25691009,68,0
7215.25691009,68,0
7217.25688004,68,0
7222.25691009,68,0
7227.25691009,68,0
7232.25691009,73,0
7238.25691009,74,0
7245.25691009,78,0
7250.25688004,80,0
7253.25691009,78,0
7262.25691009,68,0
7263.25691009,68,0
7268.25691009,67,0
7273.25688004,68,0
7278.25691009,68,0
7286.25688004,68,0
7288.25691009,67,0
7294.25691009,68,0
7299.25691009,68,0
7304.25688004,68,0
7313.25691009,68,0
7314.25691009,68,0
7320.25688004,68,0
7325.25691009,68,0
7330.25691009,67,0
7337.25691009,68,0
7342.25691009,73,0
7347.25691009,76,0
7356.25691009,78,0
7359.25691009,78,0
7366.25691009,71,0
7367.25688004,71,0
7372.25688004,73,0
7377.25691009,78,0
7385.25691009,69,0
7389.25691009,68,0
7392.25691009,69,0
7402.25691009,69,0
7406.25691009,69,0
7409.25691009,69,0
7414.25691009,69,0
7422.25691009,65,0
7425.25688004,64,0
7430.25691009,63,0
7436.25691009,64,0
7443.25688004,64,0
7446.25691009,64,0
7451.25691009,65,0
7459.25691009,65,0
7461.25691009,67,0
7467.25688004,72,0
7472.25691009,74,0
7481.25691009,76,0
7482.25691009,76,0
7487.25691009,69,0
7492.25691009,68,0
7502.25691009,68,0
7503.25691009,68,0
7510.25691009,61,0
7513.25691009,62,0
7518.25691009,62,0
7527.25688004,60,0
7529.25688004,59,0
7535.25691009,59,0
7539.25691009,58,0
7545.25691009,58,0
7550.25691009,62,0
7555.25688004,65,0
7562.25691009,67,0
7569.25691009,67,0
7574.25691009,64,0
7576.25691009,65,0
7580.25691009,65,0
7585.25688004,65,0
7590.25688004,64,0
7595.25691009,63,0
7600.25691009,60,0
7605.25688004,59,0
7612.25691009,62,0
7618.25688004,63,0
7620.25691009,65,0
7625.25691009,65,0
7630.25691009,65,0
7635.25691009,60,0
7640.25691009,61,0
7649.25688004,60,0
7651.25691009,61,0
7657.29206991,61,0
7666.29206991,69,0
7671.29206991,69,0
7674.29206991,71,0
7677.29206991,71,0
7682.29206991,69,0
7697.29206991,91,0
7700.29206991,90,0
7703.29206991,90,0
7713.29204011,57,0
7718.29206991,57,0
7723.29206991,58,0
7724.29206991,58,0
7734.16316009,58,0
7739.16316009,58,0
7743.16316009,57,0
7745.16316009,57,0
7754.16316009,58,0
7755.16316009,58,0
7760.16316009,64,0
7769.16316009,61,0
7773.16316009,61,0
7776.16313004,61,0
7781.16316009,61,0
7787.16313004,61,0
7796.16316009,56,0
7798.16316009,57,0
7806.16316009,63,0
7807.16316009,63,0
7812.16316009,64,0
7818.16313004,67,0
7823.16313004,68,0
7828.16316009,68,0
7836.16316009,68,0
7838.16316009,68,0
7843.16316009,68,0
7851.16316009,59,0
7855.16316009,59,0
7858.16316009,59,0
7864.16316009,59,0
7871.16316009,59,0
7874.16313004,60,0
7879.16313004,60,0
7884.16316009,60,0
7890.16316009,61,0
7895.16316009,64,0
7900.16316009,65,0
7905.16316009,65,0
7910.16313004,65,0
7915.16313004,64,0
7920.16313004,62,0
7925.16316009,63,0
7930.16316009,63,0
7935.16316009,63,0
7941.16313004,63,0
7947.16316009,63,0
7951.16316009,60,0
7956.16316009,59,0
7961.16313004,60,0
7966.16316009,60,0
7971.16316009,65,0
7977.16313004,64,0
7982.16313004,64,0
7987.16313004,63,0
7992.16313004,63,0
7997.16316009,63,0
8006.16316009,62,0
8010.16313004,62,0
8012.16313004,62,0
8017.16316009,62,0
8022.16313004,62,0
8031.16316009,62,0
8032.16316009,62,0
8041.16316009,62,0
8047.16316009,60,0
8048.16316009,59,0
8053.16313004,60,0
8058.16316009,61,0
8063.16313004,60,0
8072.16316009,55,0
8075.16316009,55,0
8078.16313004,55,0
8083.16316009,57,0
8093.16316009,60,0
8097.16316009,59,0
8102.16316009,59,0
8104.16316009,59,0
8110.16316009,59,0
8115.16316009,60,0
8120.16316009,59,0
8125.16316009,60,0
8130.16313004,60,0
8135.16313004,61,0
8140.16316009,64,0
8148.16316009,56,0
8150.16316009,56,0
8156.16316009,59,0
8162.16316009,59,0
8167.16316009,61,0
8172.16316009,62,0
8177.16313004,62,0
8182.16316009,62,0
8187.16316009,62,0
8192.16316009,62,0
8197.16316009,62,0
8203.16313004,62,0
8208.16316009,62,0
8213.16316009,62,0
8221.16316009,61,0
8225.16316009,62,0
8230.16316009,62,0
8235.16316009,63,0
8242.16313004,63,0
8245.16316009,63,0
8250.16316009,62,0
8256.16316009,60,0
8261.16316009,60,0
8266.16316009,60,0
8271.16313004,61,0
8276.16316009,59,0
8285.16316009,61,0
8286.16316009,62,0
8291.16316009,62,0
8299.16316009,59,0
8301.16313004,59,0
8306.16316009,60,0
8311.16316009,64,0
8316.16316009,64,0
8322.16316009,63,0
8327.16313004,63,0
8332.16316009,63,0
8339.16316009,63,0
8342.16316009,62,0
8347.16313004,61,0
8352.16316009,61,0
8357.16316009,64,0
8362.16313004,63,0
8367.16316009,63,0
8372.16313004,61,0
8377.16316009,61,0
8384.16316009,61,0
8387.16316009,61,0
8392.16316009,63,0
8398.16316009,62,0
8403.16316009,64,0
8408.16316009,64,0
8414.16316009,63,0
8420.16316009,62,0
8427.16316009,62,0
8432.16316009,61,0
8437.16316009,62,0
8442.16316009,62,0
8449.16316009,62,0
8454.16316009,62,0
8459.16313004,65,0
8464.16313004,65,0
8469.16313004,64,0
8474.16313004,63,0
8479.16316009,63,0
8484.16313004,63,0
8489.16313004,63,0
8497.16316009,62,0
8499.16316009,62,0
8504.16313004,63,0
8509.16316009,64,0
8514.16316009,63,0
8519.16316009,63,0
8525.16316009,60,0
8530.16316009,61,0
8535.16316009,61,0
8540.16316009,61,0
8545.16316009,61,0
8555.16316009,62,0
8556.16316009,62,0
8562.16316009,62,0
8567.16313004,62,0
8572.16316009,60,0
8577.16313004,59,0
8582.16316009,60,0
8587.16316009,61,0
8592.16316009,65,0
8597.16316009,62,0
8606.16316009,60,0
8607.16316009,61,0
8612.16316009,62,0
8617.16313004,63,0
8622.16316009,63,0
8627.16316009,62,0
8632.16313004,61,0
8637.16316009,60,0
8642.16316009,60,0
8647.16313004,60,0
8653.16313004,54,0
8657.16316009,54,0
8664.16316009,59,0
8667.16316009,61,0
8675.16316009,61,0
8680.16316009,60,0
8683.16316009,61,0
8689.16313004,60,0
8692.16316009,60,0
8697.16316009,59,0
8702.16316009,60,0
8707.16316009,59,0
8714.16316009,63,0
8721.16313004,62,0
8723.16316009,62,0
8728.16316009,62,0
8734.16313004,62,0
8739.16316009,64,0
8745.16316009,61,0
8750.16313004,60,0
8755.16316009,62,0
8760.16316009,62,0
8767.16316009,61,0
8771.16316009,61,0
8776.16316009,61,0
8782.16316009,61,0
8787.16313004,59,0
8792.16316009,60,0
8797.16316009,59,0
8802.16316009,60,0
8807.16313004,61,0
8812.16313004,62,0
8817.16316009,61,0
8822.16313004,61,0
8827.16313004,61,0
8832.16316009,60,0
8837.16316009,62,0
8843.16316009,61,0
8849.16316009,62,0
8854.16316009,62,0
8859.16313004,62,0
8864.16313004,62,0
8869.16316009,61,0
8875.16316009,60,0
8879.16316009,60,0
8884.16316009,60,0
8889.16316009,62,0
8894.16316009,62,0
8902.16316009,62,0
8904.16316009,62,0
8909.16316009,62,0
8914.16313004,62,0
8919.16316009,62,0
8924.16110992,62,0
8930.16107988,62,0
8935.16110992,62,0
8940.16110992,62,0
8946.16107988,62,0
8951.16110992,62,0
8956.16107988,63,0
8961.16110992,64,0
8969.16110992,63,0
8972.16110992,61,0
8977.16110992,60,0
8982.16110992,61,0
8987.16107988,62,0
8992.16110992,63,0
8997.16110992,64,0
9003.16107988,62,0
9008.16110992,63,0
9012.16110992,63,0
9017.16110992,63,0
9022.16107988,63,0
9027.16107988,63,0
9032.16110992,67,0
9037.16110992,65,0
9043.16107988,64,0
9052.16110992,61,0
9057.16110992,60,0
9058.16110992,60,0
9063.16107988,60,0
9068.16110992,59,0
9073.16110992,60,0
9078.16110992,61,0
9083.16110992,60,0
9088.16110992,59,0
9093.16110992,60,0
9098.16110992,62,0
9103.16110992,61,0
9108.16107988,61,0
9113.16110992,61,0
9119.16110992,61,0
9124.16110992,61,0
9130.16110992,60,0
9135.16110992,60,0
9140.16110992,61,0
9145.16110992,62,0
9151.16110992,62,0
9156.16110992,62,0
9161.16107988,62,0
9166.16110992,62,0
9172.16107988,62,0
9177.16107988,62,0
9182.16110992,62,0
9187.16110992,62,0
9192.16107988,61,0
9197.16110992,59,0
9202.16110992,59,0
9208.16110992,61,0
9214.16107988,62,0
9219.16107988,62,0
9227.16110992,61,0
9229.16107988,60,0
9236.16110992,59,0
9239.16110992,59,0
9244.16110992,59,0
9250.16110992,59,0
9255.16110992,59,0
9260.16110992,61,0
9265.16110992,60,0
9271.16110992,61,0
9276.16107988,61,0
9284.16107988,61,0
9286.16110992,60,0
9291.16110992,60,0
9297.16107988,60,0
9302.16110992,61,0
9307.16110992,60,0
9312.16110992,60,0
9317.16110992,60,0
9322.16110992,60,0
9327.16110992,60,0
9332.16107988,60,0
9337.16110992,60,0
9345.16107988,59,0
9348.16110992,60,0
9354.16107988,60,0
9359.16107988,60,0
9364.16110992,60,0
9369.16110992,61,0
9377.16107988,61,0
9379.16110992,59,0
9385.16110992,60,0
9390.16110992,60,0
9395.16110992,61,0
9404.16110992,59,0
9406.16107988,59,0
9411.16110992,59,0
9416.16110992,59,0
9421.16107988,60,0
9426.16110992,60,0
